fit,StoreCode,net_sales,gross_sales,return_amount,discount_amount,net_qty,n_rows,gross_h1,gross_h2,growth_index,growth_ratio_h2_h1,return_rate_amount,discount_intensity,net_share_pct
Renkli Denim,1579,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1583,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1587,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Renkli Denim,1593,0.0,1090.9,-1090.9,0.0,0,2,1090.9,0.0,-1.0,0.0,1.0,0.0,0.0
Renkli Denim,1603,-1090.9,0.0,-1090.9,0.0,-1,1,0.0,0.0,,,,,-0.0061
Renkli Denim,1608,3811.18,3811.18,0.0,552.4182,4,3,3811.18,0.0,-1.0,0.0,0.0,0.1266,0.0214
Renkli Denim,1621,-1090.9,0.0,-1090.9,0.0,-1,1,0.0,0.0,,,,,-0.0061
Renkli Denim,1623,876.39,876.39,0.0,214.5091,1,1,876.39,0.0,-1.0,0.0,0.0,0.1966,0.0049
Renkli Denim,1624,3709.06,3709.06,0.0,654.5455,4,4,2181.8,1527.26,-0.1765,0.7,0.0,0.15,0.0208
Renkli Denim,1625,589.08,1679.98,-1090.9,501.8182,1,3,916.35,763.63,-0.0909,0.8333,0.6494,0.23,0.0033
Renkli Denim,1628,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1631,1672.71,1672.71,0.0,509.0909,2,2,909.08,763.63,-0.087,0.84,0.0,0.2333,0.0094
Renkli Denim,1636,884.6251,1807.0451,-922.42,614.4091,2,4,1059.1225,747.9226,-0.1722,0.7062,0.5105,0.3023,0.005
Renkli Denim,1638,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Renkli Denim,1640,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Renkli Denim,1646,981.81,981.81,0.0,109.0909,1,1,981.81,0.0,-1.0,0.0,0.0,0.1,0.0055
Renkli Denim,1650,2819.56,3910.46,-1090.9,453.1455,3,5,3146.83,763.63,-0.6094,0.2427,0.279,0.1038,0.0158
Renkli Denim,1651,2998.98,2998.98,0.0,273.7182,3,3,2998.98,0.0,-1.0,0.0,0.0,0.0836,0.0168
Renkli Denim,1654,2878.38,3642.01,-763.63,394.3273,3,5,2114.75,1527.26,-0.1613,0.7222,0.2097,0.1654,0.0161
Renkli Denim,1655,-763.63,0.0,-763.63,-327.2727,-1,1,0.0,0.0,,,,,-0.0043
Renkli Denim,1663,5395.8096,6486.7096,-1090.9,1108.6727,6,8,4195.8196,2290.89,-0.2937,0.546,0.1682,0.146,0.0303
Renkli Denim,1666,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1667,-53.3334,1037.5666,-1090.9,0.0,0,2,1037.5666,0.0,-1.0,0.0,1.0514,0.0,-0.0003
Renkli Denim,1673,602.01,1692.91,-1090.9,488.8909,1,3,929.28,763.63,-0.0978,0.8217,0.6444,0.2241,0.0034
Renkli Denim,1677,3538.6073,3538.6073,0.0,825.0,4,4,2011.35,1527.2573,-0.1368,0.7593,0.0,0.1891,0.0198
Renkli Denim,1681,2041.05,2041.05,0.0,140.7546,2,2,2041.05,0.0,-1.0,0.0,0.0,0.0645,0.0114
Renkli Denim,1687,-327.27,763.63,-1090.9,327.2727,0,2,0.0,763.63,1.0,,1.4286,0.3,-0.0018
Renkli Denim,1693,-66.58,928.07,-994.65,66.5727,0,2,928.07,0.0,-1.0,0.0,1.0717,0.1493,-0.0004
Renkli Denim,1696,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Renkli Denim,1713,1687.79,1687.79,0.0,494.0091,2,2,1687.79,0.0,-1.0,0.0,0.0,0.2264,0.0095
Renkli Denim,1714,-1090.9,763.63,-1854.53,0.0,-1,3,0.0,763.63,1.0,,2.4286,0.3,-0.0061
Renkli Denim,1715,1854.53,1854.53,0.0,327.2727,2,2,1090.9,763.63,-0.1765,0.7,0.0,0.15,0.0104
Renkli Denim,1719,636.35,636.35,0.0,454.5454,1,1,0.0,636.35,1.0,,0.0,0.4167,0.0036
Renkli Denim,1734,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Renkli Denim,1758,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Renkli Denim,1775,763.63,1527.26,-763.63,327.2727,1,3,763.63,763.63,0.0,1.0,0.5,0.3,0.0043
Renkli Denim,1777,-763.63,0.0,-763.63,-327.2727,-1,1,0.0,0.0,,,,,-0.0043
Renkli Denim,1801,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Renkli Denim,1806,2149.5179,4331.3179,-2181.8,456.1182,3,7,3240.4179,1090.9,-0.4963,0.3367,0.5037,0.0953,0.0121
Renkli Denim,1807,581.81,2618.16,-2036.35,509.0909,1,5,0.0,2618.16,1.0,,0.7778,0.2,0.0033
Renkli Denim,1811,2555.3514,2555.3514,0.0,327.2727,3,3,2555.3514,0.0,-1.0,0.0,0.0,0.1135,0.0143
Renkli Denim,1813,972.32,972.32,0.0,118.5818,1,1,972.32,0.0,-1.0,0.0,0.0,0.1087,0.0055
Renkli Denim,1825,3054.5173,3054.5173,0.0,1309.0909,4,4,763.63,2290.8873,0.5,3.0,0.0,0.3,0.0171
Renkli Denim,1829,1834.09,1834.09,0.0,347.7091,2,2,1834.09,0.0,-1.0,0.0,0.0,0.1594,0.0103
Renkli Denim,1838,-916.35,0.0,-916.35,-174.5454,-1,1,0.0,0.0,,,,,-0.0051
Renkli Denim,1839,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Renkli Denim,1845,2479.7499,2479.7499,0.0,765.8636,3,3,979.58,1500.1699,0.2099,1.5314,0.0,0.236,0.0139
Renkli Denim,1850,-763.63,0.0,-763.63,-327.2727,-1,1,0.0,0.0,,,,,-0.0043
Renkli Denim,1855,2085.55,2085.55,0.0,96.2546,2,2,2085.55,0.0,-1.0,0.0,0.0,0.0441,0.0117
Renkli Denim,1864,1358.78,3540.58,-2181.8,823.0273,2,6,2013.32,1527.26,-0.1373,0.7586,0.6162,0.1886,0.0076
Renkli Denim,1867,171.13,1090.9,-919.77,-171.1273,0,2,1090.9,0.0,-1.0,0.0,0.8431,0.0,0.001
Renkli Denim,1870,1854.53,1854.53,0.0,327.2727,2,2,1090.9,763.63,-0.1765,0.7,0.0,0.15,0.0104
Renkli Denim,1873,763.63,1854.53,-1090.9,327.2727,1,3,1090.9,763.63,-0.1765,0.7,0.5882,0.15,0.0043
Renkli Denim,1874,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1883,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1892,1090.9,1090.9,0.0,0.0,1,1,0.0,1090.9,1.0,,0.0,0.0,0.0061
Renkli Denim,1894,4880.09,4880.09,0.0,574.4182,5,5,4116.46,763.63,-0.687,0.1855,0.0,0.1053,0.0274
Renkli Denim,1910,1775.09,1775.09,0.0,406.7091,2,2,1011.46,763.63,-0.1396,0.755,0.0,0.1864,0.01
Renkli Denim,1914,763.63,763.63,0.0,327.2727,1,1,0.0,763.63,1.0,,0.0,0.3,0.0043
Renkli Denim,1922,1966.68,1966.68,0.0,215.1182,2,2,1966.68,0.0,-1.0,0.0,0.0,0.0986,0.011
Renkli Denim,1923,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Renkli Denim,1939,1965.47,1965.47,0.0,216.3273,2,2,874.57,1090.9,0.1101,1.2474,0.0,0.0992,0.011
Skinny,1501,0.0,1090.9,-1090.9,0.0,0,2,1090.9,0.0,-1.0,0.0,1.0,0.0,0.0
Skinny,1502,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1504,12.08,1854.53,-1842.45,169.7455,0,4,1854.53,0.0,-1.0,0.0,0.9935,0.15,0.0001
Skinny,1505,2272.71,4363.6,-2090.89,0.0,2,6,2181.8,2181.8,0.0,1.0,0.4792,0.0,0.0127
Skinny,1507,5618.14,5618.14,0.0,381.8182,5,5,2181.8,3436.34,0.2233,1.575,0.0,0.0636,0.0315
Skinny,1508,763.63,4218.15,-3454.52,327.2727,1,7,2945.43,1272.72,-0.3966,0.4321,0.819,0.072,0.0043
Skinny,1509,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1512,5963.5864,5963.5864,0.0,490.9091,6,6,3927.2364,2036.35,-0.3171,0.5185,0.0,0.0761,0.0334
Skinny,1516,2804.79,4425.09,-1620.3,-87.6364,2,6,3152.37,1272.72,-0.4248,0.4037,0.3662,0.0265,0.0157
Skinny,1517,-272.73,2818.15,-3090.88,0.0,0,6,1909.07,909.08,-0.3548,0.4762,1.0968,0.0,-0.0015
Skinny,1518,-654.54,0.0,-654.54,-163.6364,-1,1,0.0,0.0,,,,,-0.0037
Skinny,1519,1006.9834,2097.8834,-1090.9,0.0,1,3,2097.8834,0.0,-1.0,0.0,0.52,0.0,0.0056
Skinny,1520,-2363.62,0.0,-2363.62,0.0,-2,2,0.0,0.0,,,,,-0.0133
Skinny,1521,881.2485,3063.0485,-2181.8,229.0909,1,5,2019.4185,1043.63,-0.3186,0.5168,0.7123,0.0696,0.0049
Skinny,1522,0.0,2142.48,-2142.48,0.0,0,4,1090.9,1051.58,-0.0184,0.964,1.0,0.0936,0.0
Skinny,1523,115.49,763.63,-648.14,327.2727,0,2,0.0,763.63,1.0,,0.8488,0.3,0.0006
Skinny,1525,1859.2504,2950.1504,-1090.9,0.0,2,4,2950.1504,0.0,-1.0,0.0,0.3698,0.0,0.0104
Skinny,1527,7014.6467,7718.3367,-703.69,0.0,6,8,5172.8967,2545.44,-0.3404,0.4921,0.0912,0.0,0.0393
Skinny,1528,-818.17,0.0,-818.17,0.0,-1,1,0.0,0.0,,,,,-0.0046
Skinny,1529,1090.9,1872.71,-781.81,0.0,1,3,1872.71,0.0,-1.0,0.0,0.4175,0.0,0.0061
Skinny,1531,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1532,2299.99,2299.99,0.0,609.0818,3,3,1345.45,954.54,-0.17,0.7095,0.0,0.2094,0.0129
Skinny,1533,295.6217,3377.4117,-3081.79,-390.9091,-1,7,2104.6917,1272.72,-0.2463,0.6047,0.9125,0.0,0.0017
Skinny,1534,-909.08,1272.72,-2181.8,0.0,-1,3,0.0,1272.72,1.0,,1.7143,0.0,-0.0051
Skinny,1535,1303.82,2394.72,-1090.9,150.7182,1,3,0.0,2394.72,1.0,,0.4555,0.0592,0.0073
Skinny,1536,0.0,1090.9,-1090.9,0.0,0,2,1090.9,0.0,-1.0,0.0,1.0,0.0,0.0
Skinny,1538,4446.11,5999.96,-1553.85,0.0,3,7,2181.8,3818.16,0.2727,1.75,0.259,0.0,0.0249
Skinny,1539,2181.8,3272.7,-1090.9,0.0,2,4,3272.7,0.0,-1.0,0.0,0.3333,0.0,0.0122
Skinny,1540,999.99,5454.5,-4454.51,0.0,1,9,4181.78,1272.72,-0.5333,0.3043,0.8167,0.0,0.0056
Skinny,1542,171.9256,3444.6256,-3272.7,327.2727,1,7,3444.6256,0.0,-1.0,0.0,0.9501,0.0868,0.001
Skinny,1544,1081.81,3172.7,-2090.89,0.0,1,5,3172.7,0.0,-1.0,0.0,0.659,0.0,0.0061
Skinny,1545,3804.0934,4876.6934,-1072.6,327.2727,4,6,2181.8,2694.8934,0.1052,1.2352,0.2199,0.0976,0.0213
Skinny,1546,2181.8,3272.7,-1090.9,0.0,2,4,3272.7,0.0,-1.0,0.0,0.3333,0.0,0.0122
Skinny,1547,1035.185,1762.445,-727.26,0.0,1,3,1035.185,727.26,-0.1747,0.7025,0.4126,0.0,0.0058
Skinny,1548,3295.43,3295.43,0.0,159.0909,3,3,2181.8,1113.63,-0.3241,0.5104,0.0,0.0461,0.0185
Skinny,1549,1272.72,1272.72,0.0,0.0,1,1,0.0,1272.72,1.0,,0.0,0.0,0.0071
Skinny,1551,4181.78,5454.5,-1272.72,0.0,4,6,5454.5,0.0,-1.0,0.0,0.2333,0.0,0.0235
Skinny,1552,5272.68,5272.68,0.0,0.0,5,5,4363.6,909.08,-0.6552,0.2083,0.0,0.0,0.0296
Skinny,1553,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1554,3194.78,3194.78,0.0,77.9182,3,3,3194.78,0.0,-1.0,0.0,0.0,0.0238,0.0179
Skinny,1555,3112.1342,5293.9342,-2181.8,227.2727,3,7,2181.8,3112.1342,0.1757,1.4264,0.4121,0.0412,0.0175
Skinny,1557,-501.89,960.9,-1462.79,0.0,-1,3,960.9,0.0,-1.0,0.0,1.5223,0.0,-0.0028
Skinny,1558,-1023.71,3145.43,-4169.14,-249.0091,-1,7,1090.9,2054.53,0.3064,1.8833,1.3255,0.0,-0.0057
Skinny,1559,5588.65,7079.54,-1490.89,197.4909,5,9,4731.59,2347.95,-0.3367,0.4962,0.2106,0.069,0.0313
Skinny,1561,2363.62,4272.69,-1909.07,0.0,2,6,2999.97,1272.72,-0.4043,0.4242,0.4468,0.0,0.0133
Skinny,1562,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1565,-818.17,0.0,-818.17,0.0,-1,1,0.0,0.0,,,,,-0.0046
Skinny,1566,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1567,-1090.9,0.0,-1090.9,0.0,-1,1,0.0,0.0,,,,,-0.0061
Skinny,1569,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1570,1999.98,5018.14,-3018.16,0.0,2,8,5018.14,0.0,-1.0,0.0,0.6014,0.0316,0.0112
Skinny,1573,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1574,2889.87,4344.4,-1454.53,0.0,2,6,4344.4,0.0,-1.0,0.0,0.3348,0.0,0.0162
Skinny,1575,6418.14,7236.31,-818.17,490.9091,6,8,3927.24,3309.07,-0.0854,0.8426,0.1131,0.0635,0.036
Skinny,1576,3218.17,4399.97,-1181.8,327.2727,2,6,1854.53,2545.44,0.157,1.3726,0.2686,0.0692,0.018
Skinny,1579,1999.98,4049.96,-2049.98,0.0,2,6,4049.96,0.0,-1.0,0.0,0.5062,0.0,0.0112
Skinny,1580,2940.9569,2940.9569,0.0,0.0,3,3,1737.16,1203.7969,-0.1814,0.693,0.0,0.0,0.0165
Skinny,1581,3454.52,4545.42,-1090.9,0.0,3,5,3272.7,1272.72,-0.44,0.3889,0.24,0.0,0.0194
Skinny,1582,1024.2332,1024.2332,0.0,0.0,1,1,1024.2332,0.0,-1.0,0.0,0.0,0.0,0.0057
Skinny,1583,2630.83,4369.87,-1739.04,175.5454,2,6,3272.7,1097.17,-0.4978,0.3352,0.398,0.0386,0.0148
Skinny,1584,-690.9,0.0,-690.9,0.0,-1,1,0.0,0.0,,,,,-0.0039
Skinny,1590,4807.311,7815.701,-3008.39,381.8182,4,8,3106.6446,4709.0564,0.205,1.5158,0.3849,0.0466,0.027
Skinny,1591,-181.82,1727.25,-1909.07,0.0,0,4,1727.25,0.0,-1.0,0.0,1.1053,0.0,-0.001
Skinny,1592,1029.9859,1029.9859,0.0,0.0,1,1,1029.9859,0.0,-1.0,0.0,0.0,0.0,0.0058
Skinny,1593,1090.9,2363.62,-1272.72,0.0,1,3,1090.9,1272.72,0.0769,1.1667,0.5385,0.0,0.0061
Skinny,1594,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1595,2252.53,3070.7,-818.17,0.0,2,4,1090.9,1979.8,0.2895,1.8148,0.2664,0.0,0.0126
Skinny,1596,-318.19,786.08,-1104.27,-168.4454,0,2,0.0,786.08,1.0,,1.4048,0.0,-0.0018
Skinny,1597,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1600,1527.26,2181.8,-654.54,-163.6364,1,3,2181.8,0.0,-1.0,0.0,0.3,0.0,0.0086
Skinny,1601,763.63,763.63,0.0,327.2727,1,1,763.63,0.0,-1.0,0.0,0.0,0.3,0.0043
Skinny,1603,-462.95,0.0,-462.95,0.0,-1,1,0.0,0.0,,,,,-0.0026
Skinny,1604,1418.17,2181.8,-763.63,-327.2727,1,3,2181.8,0.0,-1.0,0.0,0.35,0.0,0.008
Skinny,1607,763.63,763.63,0.0,327.2727,1,1,763.63,0.0,-1.0,0.0,0.0,0.3,0.0043
Skinny,1608,557.91,4376.06,-3818.15,318.1818,0,8,2148.8,2227.26,0.0179,1.0365,0.8725,0.0678,0.0031
Skinny,1611,-654.54,0.0,-654.54,-163.6364,-1,1,0.0,0.0,,,,,-0.0037
Skinny,1614,2545.4382,3818.1582,-1272.72,0.0,2,4,0.0,3818.1582,1.0,,0.3333,0.0,0.0143
Skinny,1616,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1618,1627.26,4545.42,-2918.16,-645.4545,0,8,3272.7,1272.72,-0.44,0.3889,0.642,0.0,0.0091
Skinny,1619,40.12,1923.94,-1883.82,1348.7545,1,5,1090.9,833.04,-0.134,0.7636,0.9791,0.4121,0.0002
Skinny,1624,3503.7682,4594.6682,-1090.9,132.5727,3,5,2181.8,2412.8682,0.0503,1.1059,0.2374,0.028,0.0197
Skinny,1625,4015.46,5636.32,-1620.86,-470.0364,3,7,4363.6,1272.72,-0.5484,0.2917,0.2876,0.0,0.0225
Skinny,1626,2059.8224,2059.8224,0.0,94.1636,2,2,2059.8224,0.0,-1.0,0.0,0.0,0.0437,0.0116
Skinny,1627,2521.8609,2521.8609,0.0,0.0,2,2,0.0,2521.8609,1.0,,0.0,0.0,0.0141
Skinny,1630,5900.3,6545.4,-645.1,-173.0727,5,7,2181.8,4363.6,0.3333,2.0,0.0986,0.0,0.0331
Skinny,1631,-1454.54,2181.8,-3636.34,0.0,-1,5,2181.8,0.0,-1.0,0.0,1.6667,0.0,-0.0082
Skinny,1634,205.28,1272.72,-1067.44,-205.2818,0,2,0.0,1272.72,1.0,,0.8387,0.0,0.0012
Skinny,1635,1454.53,2545.43,-1090.9,236.3636,2,4,2545.43,0.0,-1.0,0.0,0.4286,0.085,0.0082
Skinny,1636,2454.53,4363.6,-1909.07,0.0,2,6,4363.6,0.0,-1.0,0.0,0.4375,0.0,0.0138
Skinny,1637,5653.7152,6335.5252,-681.81,257.5273,5,7,3790.0852,2545.44,-0.1965,0.6716,0.1076,0.0711,0.0317
Skinny,1638,1378.78,3424.22,-2045.44,212.1182,1,5,1090.9,2333.32,0.3628,2.1389,0.5973,0.0583,0.0077
Skinny,1639,4044.1164,4044.1164,0.0,242.4273,4,4,2104.7464,1939.37,-0.0409,0.9214,0.0,0.0566,0.0227
Skinny,1640,3272.7,3272.7,0.0,0.0,3,3,3272.7,0.0,-1.0,0.0,0.0,0.0,0.0184
Skinny,1641,8381.0111,8381.0111,0.0,0.0,8,8,8381.0111,0.0,-1.0,0.0,0.0,0.0,0.047
Skinny,1643,-1090.9,1090.9,-2181.8,0.0,-1,3,1090.9,0.0,-1.0,0.0,2.0,0.0,-0.0061
Skinny,1644,150.0,2945.43,-2795.43,122.7273,0,6,2181.8,763.63,-0.4815,0.35,0.9491,0.1,0.0008
Skinny,1646,3761.0,4579.17,-818.17,3057.1273,6,8,2945.43,1633.74,-0.2864,0.5547,0.1787,0.4003,0.0211
Skinny,1647,90.91,2654.52,-2563.61,0.0,0,6,1745.44,909.08,-0.3151,0.5208,0.9658,0.0581,0.0005
Skinny,1648,-11.11,599.99,-611.1,0.0,0,2,599.99,0.0,-1.0,0.0,1.0185,0.0,-0.0001
Skinny,1649,3959.9736,5905.4036,-1945.43,40.0,3,9,5905.4036,0.0,-1.0,0.0,0.3294,0.0586,0.0222
Skinny,1650,-1090.9,2181.8,-3272.7,0.0,-1,5,0.0,2181.8,1.0,,1.5,0.0,-0.0061
Skinny,1651,1803.5513,2894.4513,-1090.9,0.0,2,4,2894.4513,0.0,-1.0,0.0,0.3769,0.0,0.0101
Skinny,1653,3272.7,5454.5,-2181.8,0.0,3,7,5454.5,0.0,-1.0,0.0,0.4,0.0,0.0184
Skinny,1654,3419.52,5419.5,-1999.98,0.0,3,7,3237.7,2181.8,-0.1948,0.6739,0.369,0.0,0.0192
Skinny,1655,5133.9825,5861.2425,-727.26,0.0,5,7,4588.5225,1272.72,-0.5657,0.2774,0.1241,0.0,0.0288
Skinny,1656,1272.72,1272.72,0.0,0.0,1,1,0.0,1272.72,1.0,,0.0,0.0,0.0071
Skinny,1657,2363.6182,3636.3382,-1272.72,0.0,2,4,1090.9,2545.4382,0.4,2.3333,0.35,0.0,0.0133
Skinny,1658,4347.93,4347.93,0.0,197.4909,4,4,3272.7,1075.23,-0.5054,0.3285,0.0,0.0434,0.0244
Skinny,1659,2181.8,4363.6,-2181.8,0.0,2,6,4363.6,0.0,-1.0,0.0,0.5,0.0,0.0122
Skinny,1660,4181.7782,4909.0382,-727.26,0.0,4,6,3636.32,1272.7182,-0.4815,0.35,0.1481,0.0,0.0235
Skinny,1661,4661.5933,5405.3833,-743.79,-165.2909,4,6,5405.3833,0.0,-1.0,0.0,0.1376,0.0,0.0261
Skinny,1662,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1663,5912.1544,7466.0044,-1553.85,327.2727,5,9,5429.6544,2036.35,-0.4545,0.375,0.2081,0.042,0.0332
Skinny,1665,3025.24,3636.34,-611.1,0.0,2,4,1090.9,2545.44,0.4,2.3333,0.1681,0.0,0.017
Skinny,1666,4818.16,7272.68,-2454.52,0.0,3,9,2181.8,5090.88,0.4,2.3333,0.3375,0.0,0.027
Skinny,1667,-575.4039,1757.9161,-2333.32,-35.5909,0,4,1090.9,667.0161,-0.2411,0.6114,1.3273,0.0913,-0.0032
Skinny,1669,3652.15,4743.05,-1090.9,711.4546,4,6,4363.6,379.45,-0.84,0.087,0.23,0.1304,0.0205
Skinny,1670,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1671,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1673,1702.1603,3293.0503,-1590.89,0.0,2,6,2020.3303,1272.72,-0.227,0.63,0.4831,0.0398,0.0095
Skinny,1674,1863.63,3272.7,-1409.07,0.0,1,5,3272.7,0.0,-1.0,0.0,0.4306,0.0,0.0105
Skinny,1675,1718.85,2181.8,-462.95,0.0,1,3,0.0,2181.8,1.0,,0.2122,0.0,0.0096
Skinny,1676,3388.86,3999.96,-611.1,0.0,3,5,3999.96,0.0,-1.0,0.0,0.1528,0.0,0.019
Skinny,1677,-782.7417,3221.6183,-4004.36,-98.2818,-2,8,3221.6183,0.0,-1.0,0.0,1.243,0.0,-0.0044
Skinny,1678,1090.9,1999.98,-909.08,0.0,1,3,1090.9,909.08,-0.0909,0.8333,0.4545,0.0,0.0061
Skinny,1679,3272.7,4363.6,-1090.9,0.0,3,5,4363.6,0.0,-1.0,0.0,0.25,0.0,0.0184
Skinny,1680,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1681,3241.1649,3241.1649,0.0,0.0,3,3,3241.1649,0.0,-1.0,0.0,0.0,0.0,0.0182
Skinny,1682,0.0,245.45,-245.45,0.0,0,2,0.0,245.45,1.0,,1.0,0.0,0.0
Skinny,1683,-818.17,1090.9,-1909.07,0.0,-1,3,1090.9,0.0,-1.0,0.0,1.75,0.0,-0.0046
Skinny,1684,-1177.08,1090.9,-2267.98,0.0,-2,4,1090.9,0.0,-1.0,0.0,2.079,0.0,-0.0066
Skinny,1687,227.79,1854.53,-1626.74,327.2727,-1,5,1090.9,763.63,-0.1765,0.7,0.8772,0.15,0.0013
Skinny,1688,6444.3268,6444.3268,0.0,0.0,6,6,4324.9593,2119.3675,-0.3423,0.49,0.0,0.0,0.0361
Skinny,1689,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1690,4727.24,4727.24,0.0,0.0,4,4,2181.8,2545.44,0.0769,1.1667,0.0,0.0,0.0265
Skinny,1692,-181.82,3272.7,-3454.52,0.0,0,6,3272.7,0.0,-1.0,0.0,1.0556,0.0,-0.001
Skinny,1693,3454.52,4545.42,-1090.9,0.0,3,5,3272.7,1272.72,-0.44,0.3889,0.24,0.0,0.0194
Skinny,1695,-1090.9,2181.8,-3272.7,0.0,-1,5,2181.8,0.0,-1.0,0.0,1.5,0.0,-0.0061
Skinny,1698,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1699,2727.26,3818.16,-1090.9,0.0,2,4,0.0,3818.16,1.0,,0.2857,0.0,0.0153
Skinny,1704,4250.8677,4250.8677,0.0,0.0,4,4,4250.8677,0.0,-1.0,0.0,0.0,0.0,0.0238
Skinny,1706,1272.72,1272.72,0.0,0.0,1,1,0.0,1272.72,1.0,,0.0,0.0,0.0071
Skinny,1710,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1711,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1712,472.74,2545.44,-2072.7,-163.6364,-1,5,0.0,2545.44,1.0,,0.8143,0.0,0.0027
Skinny,1713,4545.42,4545.42,0.0,0.0,4,4,3272.7,1272.72,-0.44,0.3889,0.0,0.0,0.0255
Skinny,1716,5760.9238,7615.4538,-1854.53,0.0,5,9,4306.3838,3309.07,-0.131,0.7684,0.2435,0.0412,0.0323
Skinny,1717,1814.92,2545.44,-730.52,-87.6546,1,3,0.0,2545.44,1.0,,0.287,0.0,0.0102
Skinny,1718,2921.0931,2921.0931,0.0,68.1818,3,3,2921.0931,0.0,-1.0,0.0,0.0,0.0228,0.0164
Skinny,1719,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1720,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1723,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1724,-1272.72,2181.8,-3454.52,0.0,-1,5,2181.8,0.0,-1.0,0.0,1.5833,0.0,-0.0071
Skinny,1732,4181.78,4181.78,0.0,0.0,4,4,3272.7,909.08,-0.5652,0.2778,0.0,0.0,0.0235
Skinny,1733,-1090.9,0.0,-1090.9,0.0,-1,1,0.0,0.0,,,,,-0.0061
Skinny,1734,4560.0884,4560.0884,0.0,1933.2364,8,8,2267.9084,2292.18,0.0053,1.0107,0.0,0.2977,0.0256
