store_code,year_month,net_sales,gross_sales,return_amount,net_quantity,n_transactions,had_sales
1687,2024-10,12917.82581,15737.79581,-2819.9700000000003,13,19,True
1687,2024-11,15006.20692,16051.656920000001,-1045.45,15,17,True
1687,2024-12,9787.72091,10787.71091,-999.99,10,12,True
1687,2025-01,8697.08783,11607.96783,-2910.88,7,13,True
1688,2024-02,2854.51,3636.32,-781.81,3,5,True
1688,2024-03,9222.38543,10676.90543,-1454.52,11,15,True
1688,2024-04,3407.46109,3870.41109,-462.95,3,5,True
1688,2024-05,0.0,0.0,0.0,0,0,False
1688,2024-06,5728.7081100000005,9538.278110000001,-3809.5699999999997,5,15,True
1688,2024-07,2107.69695,5762.18695,-3654.49,2,12,True
1688,2024-08,15696.61,19790.71,-4094.1000000000004,15,25,True
1688,2024-09,27150.88,32814.46,-5663.58,24,36,True
1688,2024-10,25277.79517,32503.56517,-7225.77,23,39,True
1688,2024-11,21325.683670000002,24325.65367,-2999.97,20,26,True
1688,2024-12,11405.56024,19800.36024,-8394.8,8,26,True
1688,2025-01,14070.95013,17116.38013,-3045.43,12,18,True
1689,2024-02,218.35190000000011,1712.4019,-1494.05,0,4,True
1689,2024-03,7934.95276,7934.95276,0.0,9,9,True
1689,2024-04,8363.542730000001,9181.71273,-818.17,9,11,True
1689,2024-05,1700.9342,1700.9342,0.0,2,2,True
1689,2024-06,1335.65,3727.23,-2391.58,1,6,True
1689,2024-07,4022.8700000000003,4841.04,-818.17,4,6,True
1689,2024-08,1294.3239899999999,4385.20399,-3090.88,1,7,True
1689,2024-09,6217.94996,8399.749960000001,-2181.8,6,10,True
1689,2024-10,6564.21,10509.0,-3944.79,5,15,True
1689,2024-11,2499.9527900000003,6713.5027900000005,-4213.55,3,11,True
1689,2024-12,8832.0743,9741.1543,-909.08,8,10,True
1689,2025-01,9360.83585,10088.09585,-727.26,8,10,True
1690,2024-02,2190.88,3009.05,-818.17,3,5,True
1690,2024-03,4221.77,4636.31,-414.54,4,6,True
1690,2024-04,4615.68501,4615.68501,0.0,5,5,True
1690,2024-05,272.7199999999999,818.17,-545.45,0,2,True
1690,2024-06,582.1117599999997,5809.34176,-5227.2300000000005,1,11,True
1690,2024-07,1427.25,4790.860000000001,-3363.61,2,8,True
1690,2024-08,-2181.8,0.0,-2181.8,-2,2,True
1690,2024-09,11958.5585,13867.628499999999,-1909.0700000000002,11,15,True
1690,2024-10,10147.36,13238.240000000002,-3090.88,10,16,True
1690,2024-11,7950.57273,9877.82273,-1927.25,8,12,True
1690,2024-12,-1143.7200000000003,4405.33,-5549.05,-1,9,True
1690,2025-01,7181.7699999999995,7181.7699999999995,0.0,6,6,True
1691,2024-02,0.0,0.0,0.0,0,0,False
1691,2024-03,0.0,0.0,0.0,0,0,False
1691,2024-04,0.0,0.0,0.0,0,0,False
1691,2024-05,0.0,0.0,0.0,0,0,False
1691,2024-06,0.0,0.0,0.0,0,0,False
1691,2024-07,0.0,0.0,0.0,0,0,False
1691,2024-08,0.0,0.0,0.0,0,0,False
1691,2024-09,0.0,0.0,0.0,0,0,False
1691,2024-10,0.0,0.0,0.0,0,0,False
1691,2024-11,0.0,0.0,0.0,0,0,False
1691,2024-12,0.0,0.0,0.0,0,0,False
1691,2025-01,1181.81,1181.81,0.0,1,1,True
1692,2024-02,644.4399999999998,2272.7,-1628.2600000000002,1,5,True
1692,2024-03,2798.15,4434.49,-1636.34,3,7,True
1692,2024-04,2364.52,4364.5,-1999.98,3,7,True
1692,2024-05,2454.53,4090.8700000000003,-1636.34,2,6,True
1692,2024-06,177.45000000000005,3745.61,-3568.16,0,8,True
1692,2024-07,2636.33,4363.58,-1727.25,3,7,True
1692,2024-08,5772.534900000001,6863.4349,-1090.9,6,8,True
1692,2024-09,11090.82,11090.82,0.0,10,10,True
1692,2024-10,5114.73,8450.68,-3335.95,5,11,True
1692,2024-11,5059.04,5059.04,0.0,5,5,True
1692,2024-12,1585.45,3636.34,-2050.8900000000003,1,5,True
1692,2025-01,10613.56,10613.56,0.0,9,9,True
1693,2024-02,-727.2599999999996,3636.32,-4363.58,-1,9,True
1693,2024-03,3727.23,4636.31,-909.08,4,6,True
1693,2024-04,3486.32,4856.51,-1370.19,4,8,True
1693,2024-05,674.24,1090.9,-416.66,0,2,True
1693,2024-06,2581.24557,3490.32557,-909.08,3,5,True
1693,2024-07,-921.9300000000001,3599.95,-4521.88,0,10,True
1693,2024-08,3728.01,4637.09,-909.08,4,6,True
1693,2024-09,4063.61,6363.58,-2299.9700000000003,3,9,True
1693,2024-10,5133.53,8245.8,-3112.2700000000004,5,11,True
1693,2024-11,10094.94111,10094.94111,0.0,10,10,True
1693,2024-12,6423.72,7310.07,-886.35,6,8,True
1693,2025-01,4738.12931,5829.02931,-1090.9,4,6,True
1694,2024-02,7906.32623,8906.31623,-999.99,11,13,True
1694,2024-03,9568.44,11404.77,-1836.33,15,21,True
1694,2024-04,7184.46,8875.35,-1690.8899999999999,8,12,True
1694,2024-05,2113.10091,4681.75091,-2568.65,1,11,True
1694,2024-06,15095.09266,24804.08266,-9708.99,20,43,True
1694,2024-07,3770.962700000001,9964.8027,-6193.84,5,23,True
1694,2024-08,15954.62,17572.24,-1617.62,23,29,True
1694,2024-09,17955.99,22640.21,-4684.22,19,36,True
1694,2024-10,17099.010000000002,24175.0,-7075.99,19,36,True
1694,2024-11,7046.05548,12031.61548,-4985.56,8,20,True
1694,2024-12,8727.16,14333.18,-5606.02,12,22,True
1694,2025-01,4570.25376,7849.76376,-3279.51,4,12,True
1695,2024-02,-1090.9,0.0,-1090.9,-1,1,True
1695,2024-03,521.8901399999999,2703.69014,-2181.8,1,5,True
1695,2024-04,-1545.4299999999998,999.99,-2545.42,-2,4,True
1695,2024-05,90.91000000000008,909.08,-818.17,0,2,True
1695,2024-06,2727.24,3545.41,-818.17,3,5,True
1695,2024-07,1949.98,4677.22,-2727.2400000000002,1,9,True
1695,2024-08,3171.07569,3171.07569,0.0,3,3,True
1695,2024-09,8303.43159,9212.51159,-909.08,8,10,True
1695,2024-10,4363.6,4363.6,0.0,4,4,True
1695,2024-11,4143.058940000001,7233.93894,-3090.88,4,10,True
1695,2024-12,4525.16022,4525.16022,0.0,4,4,True
1695,2025-01,215.4899999999999,1181.81,-966.32,0,2,True
1696,2024-02,4265.780000000001,6956.66,-2690.88,4,10,True
1696,2024-03,11281.9548,12100.1248,-818.17,12,14,True
1696,2024-04,4506.30968,7142.63968,-2636.33,5,11,True
1696,2024-05,3299.9500000000003,6999.91,-3699.96,4,12,True
1696,2024-06,-2813.34337,8941.76663,-11755.11,-3,23,True
1696,2024-07,4276.445470000001,6794.59547,-2518.15,5,11,True
1696,2024-08,12833.96909,17143.00909,-4309.04,12,22,True
1696,2024-09,26725.96831,30207.74831,-3481.7799999999997,24,32,True
1696,2024-10,13678.36,16860.15,-3181.79,13,19,True
1696,2024-11,10300.54,12409.61,-2109.0699999999997,10,14,True
1696,2024-12,14889.25267,17752.86267,-2863.61,13,19,True
1696,2025-01,6145.42,16036.25,-9890.83,5,23,True
1697,2024-02,0.0,0.0,0.0,0,0,False
1697,2024-03,0.0,0.0,0.0,0,0,False
1697,2024-04,0.0,0.0,0.0,0,0,False
1697,2024-05,0.0,0.0,0.0,0,0,False
1697,2024-06,0.0,0.0,0.0,0,0,False
1697,2024-07,0.0,0.0,0.0,0,0,False
1697,2024-08,0.0,0.0,0.0,0,0,False
1697,2024-09,0.0,0.0,0.0,0,0,False
1697,2024-10,966.94,966.94,0.0,1,1,True
1697,2024-11,3155.1493,3155.1493,0.0,3,3,True
1697,2024-12,1090.9,1090.9,0.0,1,1,True
1697,2025-01,4554.51,4554.51,0.0,4,4,True
1698,2024-02,0.0,0.0,0.0,0,0,False
1698,2024-03,5113.21792,5113.21792,0.0,6,6,True
1698,2024-04,-818.17,0.0,-818.17,-1,1,True
1698,2024-05,1899.98,2718.15,-818.17,2,4,True
1698,2024-06,3441.93,4441.92,-999.99,4,6,True
1698,2024-07,-745.4499999999999,1818.1599999999999,-2563.6099999999997,-1,5,True
1698,2024-08,4278.14174,4978.131740000001,-699.99,4,6,True
1698,2024-09,-629.08,999.99,-1629.0700000000002,-1,3,True
1698,2024-10,5038.72,5038.72,0.0,5,5,True
1698,2024-11,1090.9,1090.9,0.0,1,1,True
1698,2024-12,1098.1,1861.73,-763.63,1,3,True
1698,2025-01,-307.5892600000001,1157.57074,-1465.1599999999999,-1,3,True
1699,2024-02,2861.31986,5515.83986,-2654.52,4,10,True
1699,2024-03,2636.33,3545.41,-909.08,3,5,True
1699,2024-04,5801.06993,7190.13993,-1389.0700000000002,6,10,True
1699,2024-05,1223.4498899999999,2688.07989,-1464.63,1,5,True
1699,2024-06,8324.44,14451.64,-6127.2,9,23,True
1699,2024-07,5700.99706,9246.40706,-3545.4100000000003,8,16,True
1699,2024-08,7799.6131700000005,12408.64317,-4609.03,9,21,True
1699,2024-09,1166.7199699999996,10114.08997,-8947.37,0,20,True
1699,2024-10,9176.6,13085.65,-3909.05,8,16,True
1699,2024-11,900.4600000000006,8489.23,-7588.77,0,16,True
1699,2024-12,7828.06071,12853.98071,-5025.92,8,18,True
1699,2025-01,5681.8,11068.1,-5386.3,4,16,True
1702,2024-02,0.0,0.0,0.0,0,0,False
1702,2024-03,0.0,0.0,0.0,0,0,False
1702,2024-04,0.0,0.0,0.0,0,0,False
1702,2024-05,0.0,0.0,0.0,0,0,False
1702,2024-06,0.0,0.0,0.0,0,0,False
1702,2024-07,0.0,0.0,0.0,0,0,False
1702,2024-08,0.0,0.0,0.0,0,0,False
1702,2024-09,0.0,0.0,0.0,0,0,False
1702,2024-10,0.0,0.0,0.0,0,0,False
1702,2024-11,4381.780000000001,4381.780000000001,0.0,4,4,True
1702,2024-12,138.28999999999985,1999.98,-1861.69,0,4,True
1702,2025-01,3545.4300000000003,3545.4300000000003,0.0,3,3,True
1704,2024-02,0.0,0.0,0.0,0,0,False
1704,2024-03,6069.02766,6069.02766,0.0,6,6,True
1704,2024-04,0.0,0.0,0.0,0,0,False
1704,2024-05,0.0,0.0,0.0,0,0,False
1704,2024-06,997.51,997.51,0.0,2,2,True
1704,2024-07,2636.34,2636.34,0.0,3,3,True
1704,2024-08,1145.44,1145.44,0.0,2,2,True
1704,2024-09,3934.00638,4506.72638,-572.72,4,6,True
1704,2024-10,1030.84005,1030.84005,0.0,1,1,True
1704,2024-11,4302.92,5434.22,-1131.3,4,6,True
1704,2024-12,71.59000000000015,1090.9,-1019.31,0,2,True
1704,2025-01,2454.5299999999997,2454.5299999999997,0.0,2,2,True
1705,2024-02,0.0,0.0,0.0,0,0,False
1705,2024-03,0.0,0.0,0.0,0,0,False
1705,2024-04,0.0,0.0,0.0,0,0,False
1705,2024-05,0.0,0.0,0.0,0,0,False
1705,2024-06,0.0,0.0,0.0,0,0,False
1705,2024-07,0.0,0.0,0.0,0,0,False
1705,2024-08,0.0,0.0,0.0,0,0,False
1705,2024-09,0.0,0.0,0.0,0,0,False
1705,2024-10,0.0,0.0,0.0,0,0,False
1705,2024-11,0.0,0.0,0.0,0,0,False
1705,2024-12,0.0,0.0,0.0,0,0,False
1705,2025-01,3430.8899,3430.8899,0.0,3,3,True
1706,2024-02,400.00000000000006,909.08,-509.08,0,2,True
1706,2024-03,909.08,909.08,0.0,1,1,True
1706,2024-04,1818.16182,1818.16182,0.0,2,2,True
1706,2024-05,2545.42,2545.42,0.0,3,3,True
1706,2024-06,4636.31,4636.31,0.0,5,5,True
1706,2024-07,2481.79,2481.79,0.0,3,3,True
1706,2024-08,1209.06818,1209.06818,0.0,2,2,True
1706,2024-09,5509.030000000001,7509.01,-1999.98,7,11,True
1706,2024-10,9475.04,11948.7,-2473.66,9,15,True
1706,2024-11,1669.77,2910.41,-1240.6399999999999,1,5,True
1706,2024-12,1090.9,1090.9,0.0,1,1,True
1706,2025-01,203.56997,1129.80997,-926.24,0,2,True
1707,2024-02,0.0,0.0,0.0,0,0,False
1707,2024-03,0.0,0.0,0.0,0,0,False
1707,2024-04,0.0,0.0,0.0,0,0,False
1707,2024-05,0.0,0.0,0.0,0,0,False
1707,2024-06,0.0,0.0,0.0,0,0,False
1707,2024-07,0.0,0.0,0.0,0,0,False
1707,2024-08,0.0,0.0,0.0,0,0,False
1707,2024-09,0.0,0.0,0.0,0,0,False
1707,2024-10,0.0,0.0,0.0,0,0,False
1707,2024-11,0.0,0.0,0.0,0,0,False
1707,2024-12,768.7908,768.7908,0.0,2,2,True
1707,2025-01,2408.72876,2408.72876,0.0,4,4,True
1710,2024-02,909.08,909.08,0.0,1,1,True
1710,2024-03,3009.88,3009.88,0.0,3,3,True
1710,2024-04,818.17,818.17,0.0,1,1,True
1710,2024-05,811.29496,811.29496,0.0,1,1,True
1710,2024-06,1645.4299999999998,1645.4299999999998,0.0,2,2,True
1710,2024-07,0.0,0.0,0.0,0,0,False
1710,2024-08,1572.71,1572.71,0.0,2,2,True
1710,2024-09,4363.6,4363.6,0.0,4,4,True
1710,2024-10,3198.95,3198.95,0.0,3,3,True
1710,2024-11,1689.1599999999999,1689.1599999999999,0.0,2,2,True
1710,2024-12,0.0,0.0,0.0,0,0,False
1710,2025-01,0.0,0.0,0.0,0,0,False
1711,2024-02,1698.19681,1698.19681,0.0,2,2,True
1711,2024-03,840.37273,840.37273,0.0,3,3,True
1711,2024-04,1197.8414500000001,3697.81145,-2499.97,2,8,True
1711,2024-05,-82.5205400000001,826.55946,-909.08,0,2,True
1711,2024-06,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1711,2024-07,572.72,572.72,0.0,1,1,True
1711,2024-08,5154.4800000000005,5154.4800000000005,0.0,6,6,True
1711,2024-09,909.08,1999.98,-1090.9,1,3,True
1711,2024-10,3035.7437800000002,4035.73378,-999.99,4,6,True
1711,2024-11,4575.47,4575.47,0.0,6,6,True
1711,2024-12,0.0,0.0,0.0,0,0,False
1711,2025-01,2703.5676200000003,2703.5676200000003,0.0,3,3,True
1712,2024-02,3613.3170999999998,4395.1271,-781.81,5,7,True
1712,2024-03,3069.04,4723.57,-1654.53,4,8,True
1712,2024-04,862.57974,3898.89974,-3036.3199999999997,1,9,True
1712,2024-05,2022.9346799999998,3932.00468,-1909.0700000000002,3,7,True
1712,2024-06,5436.400000000001,6345.4800000000005,-909.08,6,8,True
1712,2024-07,909.0799999999999,2518.15,-1609.0700000000002,1,5,True
1712,2024-08,2974.49881,5283.65881,-2309.16,3,9,True
1712,2024-09,4309.05,8636.27,-4327.22,4,14,True
1712,2024-10,1075.19,2802.44,-1727.25,1,5,True
1712,2024-11,7811.91401,9410.38401,-1598.47,8,12,True
1712,2024-12,9090.84,9090.84,0.0,8,8,True
1712,2025-01,5999.96,5999.96,0.0,5,5,True
1713,2024-02,1999.98182,2818.15182,-818.17,2,4,True
1713,2024-03,1272.7,2909.04,-1636.34,2,6,True
1713,2024-04,3909.05,4481.77,-572.72,4,6,True
1713,2024-05,2636.33,2636.33,0.0,3,3,True
1713,2024-06,5271.47,5660.35,-388.88,5,7,True
1713,2024-07,0.0,0.0,0.0,0,0,False
1713,2024-08,-1854.5300000000002,0.0,-1854.5300000000002,-2,2,True
1713,2024-09,4272.6900000000005,5036.32,-763.63,4,6,True
1713,2024-10,6997.058480000001,7552.60848,-555.55,7,9,True
1713,2024-11,4581.79,6218.13,-1636.3400000000001,4,8,True
1713,2024-12,1760.71,1760.71,0.0,2,2,True
1713,2025-01,4259.99,5441.8,-1181.81,4,6,True
1714,2024-02,4297.66645,5206.74645,-909.08,5,7,True
1714,2024-03,10223.77563,11132.85563,-909.08,15,17,True
1714,2024-04,11462.74958,13000.02958,-1537.28,16,22,True
1714,2024-05,8560.8,10578.95,-2018.15,10,16,True
1714,2024-06,8758.85,13304.25,-4545.4,12,22,True
1714,2024-07,2006.78,9724.87,-7718.09,5,23,True
1714,2024-08,23901.40423,25510.46423,-1609.06,31,37,True
1714,2024-09,30436.445910000002,35263.66591,-4827.22,35,45,True
1714,2024-10,19401.01724,26067.28724,-6666.2699999999995,26,42,True
1714,2024-11,11136.85212,15265.60212,-4128.75,13,22,True
1714,2024-12,10840.82223,18668.02223,-7827.2,11,27,True
1714,2025-01,14842.52,19342.489999999998,-4499.97,18,25,True
1715,2024-02,479.99,479.99,0.0,1,1,True
1715,2024-03,5754.66772,5754.66772,0.0,7,7,True
1715,2024-04,1545.4400000000003,3181.78,-1636.34,2,6,True
1715,2024-05,1135.9917,1863.2517000000003,-727.26,1,3,True
1715,2024-06,5285.39905,5285.39905,0.0,6,6,True
1715,2024-07,3541.50407,4541.494070000001,-999.99,4,6,True
1715,2024-08,3301.6000000000004,4765.22,-1463.62,4,8,True
1715,2024-09,9833.17365,9833.17365,0.0,10,10,True
1715,2024-10,13579.80229,15501.292290000001,-1921.49,15,19,True
1715,2024-11,10675.33882,10675.33882,0.0,12,12,True
1715,2024-12,8734.45412,10370.80412,-1636.35,8,12,True
1715,2025-01,2636.34091,3636.3309099999997,-999.99,3,5,True
1716,2024-02,3138.29379,3138.29379,0.0,4,4,True
1716,2024-03,0.0,0.0,0.0,0,0,False
1716,2024-04,3597.59,6179.38,-2581.79,4,10,True
1716,2024-05,999.99,999.99,0.0,1,1,True
1716,2024-06,7336.0061000000005,7336.0061000000005,0.0,8,8,True
1716,2024-07,407.34000000000003,1043.69,-636.35,1,3,True
1716,2024-08,6972.66,6972.66,0.0,8,8,True
1716,2024-09,7409.03,10454.45,-3045.42,6,14,True
1716,2024-10,2213.1499999999996,3394.96,-1181.81,2,4,True
1716,2024-11,5098.02,5952.85,-854.83,5,7,True
1716,2024-12,1570.6544999999999,4490.8745,-2920.2200000000003,1,7,True
1716,2025-01,2999.99,4818.15,-1818.1599999999999,2,6,True
1717,2024-02,909.08,909.08,0.0,1,1,True
1717,2024-03,-999.99,0.0,-999.99,-1,1,True
1717,2024-04,795.67003,795.67003,0.0,1,1,True
1717,2024-05,1791.04253,2609.21253,-818.17,2,4,True
1717,2024-06,1071.2599999999998,2636.24,-1564.98,1,5,True
1717,2024-07,1963.6100000000001,1963.6100000000001,0.0,3,3,True
1717,2024-08,0.0,0.0,0.0,0,0,False
1717,2024-09,2303.8498,2303.8498,0.0,2,2,True
1717,2024-10,3254.52,5945.4,-2690.88,3,9,True
1717,2024-11,5134.18,5134.18,0.0,5,5,True
1717,2024-12,3363.61,3363.61,0.0,3,3,True
1717,2025-01,1342.19,2072.71,-730.52,1,3,True
1718,2024-02,814.97895,1510.61895,-695.64,1,3,True
1718,2024-03,3079.10406,3559.0940600000004,-479.99,3,5,True
1718,2024-04,3346.50748,3346.50748,0.0,5,5,True
1718,2024-05,4625.63314,5989.2431400000005,-1363.6100000000001,4,8,True
1718,2024-06,784.4399999999998,3148.05,-2363.61,1,7,True
1718,2024-07,793.1849200000001,2193.16492,-1399.98,1,5,True
1718,2024-08,3574.98187,4665.88187,-1090.9,4,6,True
1718,2024-09,4357.22,5539.030000000001,-1181.81,5,7,True
1718,2024-10,4521.57,7521.54,-2999.9700000000003,5,11,True
1718,2024-11,4349.68881,7404.20881,-3054.5200000000004,4,10,True
1718,2024-12,4363.6,5331.32,-967.72,4,6,True
1718,2025-01,5999.96,7272.68,-1272.72,5,7,True
1719,2024-02,2181.8,2181.8,0.0,2,2,True
1719,2024-03,-564.9300000000001,590.9,-1155.83,-1,3,True
1719,2024-04,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1719,2024-05,2737.70699,2737.70699,0.0,3,3,True
1719,2024-06,0.0,363.63,-363.63,0,2,True
1719,2024-07,0.0,0.0,0.0,0,0,False
1719,2024-08,909.08,909.08,0.0,1,1,True
1719,2024-09,1090.9,1090.9,0.0,1,1,True
1719,2024-10,636.35,636.35,0.0,1,1,True
1719,2024-11,2999.9700000000003,2999.9700000000003,0.0,3,3,True
1719,2024-12,1256.17451,1256.17451,0.0,1,1,True
1719,2025-01,90.90999999999985,1181.81,-1090.9,0,2,True
1720,2024-02,0.0,0.0,0.0,0,0,False
1720,2024-03,0.0,0.0,0.0,0,0,False
1720,2024-04,3345.4100000000003,4163.58,-818.17,4,6,True
1720,2024-05,-818.17,0.0,-818.17,-1,1,True
1720,2024-06,-999.99,0.0,-999.99,-1,1,True
1720,2024-07,-1481.8000000000002,0.0,-1481.8000000000002,-2,2,True
1720,2024-08,3254.49,3827.21,-572.72,5,7,True
1720,2024-09,2454.52,2454.52,0.0,3,3,True
1720,2024-10,0.0,999.99,-999.99,0,2,True
1720,2024-11,909.0800000000002,2090.8900000000003,-1181.81,1,3,True
1720,2024-12,2181.8,2181.8,0.0,2,2,True
1720,2025-01,5999.96,5999.96,0.0,5,5,True
1723,2024-02,785.4426,785.4426,0.0,1,1,True
1723,2024-03,0.0,0.0,0.0,0,0,False
1723,2024-04,0.0,0.0,0.0,0,0,False
1723,2024-05,1090.9,1090.9,0.0,1,1,True
1723,2024-06,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1723,2024-07,1690.89,1690.89,0.0,3,3,True
1723,2024-08,0.0,0.0,0.0,0,0,False
1723,2024-09,909.08,909.08,0.0,1,1,True
1723,2024-10,0.0,0.0,0.0,0,0,False
1723,2024-11,1758.02,1758.02,0.0,2,2,True
1723,2024-12,0.0,0.0,0.0,0,0,False
1723,2025-01,0.0,1181.81,-1181.81,0,2,True
1724,2024-02,0.0,1090.9,-1090.9,0,2,True
1724,2024-03,-1090.9,0.0,-1090.9,-1,1,True
1724,2024-04,781.81,781.81,0.0,1,1,True
1724,2024-05,999.99,999.99,0.0,1,1,True
1724,2024-06,2665.88,2665.88,0.0,3,3,True
1724,2024-07,608.73,608.73,0.0,2,2,True
1724,2024-08,0.0,0.0,0.0,0,0,False
1724,2024-09,-318.17,0.0,-318.17,-1,1,True
1724,2024-10,1970.1599999999999,4242.87,-2272.71,2,6,True
1724,2024-11,3103.91654,3103.91654,0.0,3,3,True
1724,2024-12,-90.90999999999985,1090.9,-1181.81,0,2,True
1724,2025-01,3606.26,4878.98,-1272.72,3,5,True
1732,2024-02,2129.1518699999997,2910.96187,-781.81,3,5,True
1732,2024-03,3399.96,3399.96,0.0,4,4,True
1732,2024-04,3727.23,3727.23,0.0,4,4,True
1732,2024-05,1090.9,1090.9,0.0,1,1,True
1732,2024-06,3600.37,5418.53,-1818.16,4,8,True
1732,2024-07,1699.98,2518.15,-818.17,2,4,True
1732,2024-08,6272.67,6272.67,0.0,6,6,True
1732,2024-09,10737.150000000001,11918.960000000001,-1181.81,10,12,True
1732,2024-10,4264.59,5338.45,-1073.86,4,6,True
1732,2024-11,5432.69058,7569.04058,-2136.35,5,9,True
1732,2024-12,6882.252930000001,6882.252930000001,0.0,6,6,True
1732,2025-01,2584.87,2584.87,0.0,2,2,True
1733,2024-02,-181.82000000000005,909.08,-1090.9,0,2,True
1733,2024-03,1345.43,1345.43,0.0,2,2,True
1733,2024-04,825.6939,825.6939,0.0,2,2,True
1733,2024-05,0.0,0.0,0.0,0,0,False
1733,2024-06,572.72,572.72,0.0,1,1,True
1733,2024-07,1572.71,1572.71,0.0,2,2,True
1733,2024-08,1145.44,1145.44,0.0,2,2,True
1733,2024-09,572.72,572.72,0.0,1,1,True
1733,2024-10,3090.88091,3090.88091,0.0,3,3,True
1733,2024-11,2181.8,2181.8,0.0,2,2,True
1733,2024-12,1691.05026,2872.86026,-1181.81,2,4,True
1733,2025-01,181.81999999999994,1272.72,-1090.9,0,2,True
1734,2024-02,65.46272999999997,1636.3427299999998,-1570.88,-1,5,True
1734,2024-03,6797.11948,8269.82948,-1472.71,10,14,True
1734,2024-04,2759.25486,6213.75486,-3454.5,3,11,True
1734,2024-05,-1090.9081800000001,3909.04182,-4999.950000000001,0,10,True
1734,2024-06,9858.691330000001,13767.74133,-3909.05,12,20,True
1734,2024-07,5109.71,8609.27,-3499.56,5,15,True
1734,2024-08,5246.55771,8910.15771,-3663.6000000000004,9,17,True
1734,2024-09,12086.24,16573.8,-4487.56,14,24,True
1734,2024-10,11220.61364,16096.60364,-4875.99,13,23,True
1734,2024-11,12035.830450000001,14735.80045,-2699.9700000000003,14,20,True
1734,2024-12,9702.15847,13831.36847,-4129.21,11,19,True
1734,2025-01,14645.68332,15736.58332,-1090.9,16,18,True
1739,2024-02,1490.8899999999999,1490.8899999999999,0.0,2,2,True
1739,2024-03,3203.2406199999996,3203.2406199999996,0.0,6,6,True
1739,2024-04,6849.378210000001,6849.378210000001,0.0,8,8,True
1739,2024-05,2855.4116400000003,2855.4116400000003,0.0,4,4,True
1739,2024-06,5348.43,5348.43,0.0,9,9,True
1739,2024-07,572.72,572.72,0.0,1,1,True
1739,2024-08,572.72,572.72,0.0,1,1,True
1739,2024-09,2137.96975,2137.96975,0.0,2,2,True
1739,2024-10,7910.780000000001,7910.780000000001,0.0,8,8,True
1739,2024-11,3521.25,4348.17,-826.92,4,6,True
1739,2024-12,-255.5200000000001,835.38,-1090.9,1,3,True
1739,2025-01,1181.81,1181.81,0.0,1,1,True
1742,2024-02,0.0,0.0,0.0,0,0,False
1742,2024-03,2999.9700000000003,2999.9700000000003,0.0,3,3,True
1742,2024-04,3591.11057,3591.11057,0.0,4,4,True
1742,2024-05,0.0,0.0,0.0,0,0,False
1742,2024-06,999.99,999.99,0.0,1,1,True
1742,2024-07,1181.81,1181.81,0.0,1,1,True
1742,2024-08,-301.23,572.72,-873.95,0,2,True
1742,2024-09,0.0,0.0,0.0,0,0,False
1742,2024-10,3501.82,3501.82,0.0,4,4,True
1742,2024-11,2945.4300000000003,2945.4300000000003,0.0,3,3,True
1742,2024-12,0.0,0.0,0.0,0,0,False
1742,2025-01,2569.0299999999997,2569.0299999999997,0.0,3,3,True
1743,2024-02,-181.82000000000005,1727.25,-1909.0700000000002,0,4,True
1743,2024-03,3454.15939,3454.15939,0.0,4,4,True
1743,2024-04,4363.58,4363.58,0.0,5,5,True
1743,2024-05,909.08182,1727.25182,-818.17,1,3,True
1743,2024-06,8272.65,9090.82,-818.17,9,11,True
1743,2024-07,5363.69512,6763.67512,-1399.98,7,11,True
1743,2024-08,9818.09,11772.62,-1954.5300000000002,11,15,True
1743,2024-09,5147.22476,6238.124760000001,-1090.9,5,7,True
1743,2024-10,3781.28,6077.3,-2296.02,3,9,True
1743,2024-11,813.8199999999998,4995.6,-4181.78,1,9,True
1743,2024-12,7683.96877,8683.958770000001,-999.99,7,9,True
1743,2025-01,7509.41,7509.41,0.0,6,6,True
1744,2024-02,-781.81,0.0,-781.81,-1,1,True
1744,2024-03,4041.05445,4841.03445,-799.98,6,10,True
1744,2024-04,-2499.96,909.08,-3409.04,-4,6,True
1744,2024-05,3363.59,3363.59,0.0,4,4,True
1744,2024-06,5526.13334,6769.82334,-1243.69,5,9,True
1744,2024-07,2082.98,3090.88,-1007.9000000000001,1,5,True
1744,2024-08,199.98313999999993,3045.41314,-2845.4300000000003,0,6,True
1744,2024-09,8873.35,12154.45,-3281.1000000000004,7,15,True
1744,2024-10,12901.64333,13801.52333,-899.88,15,17,True
1744,2024-11,4207.08,4207.08,0.0,4,4,True
1744,2024-12,-22.72999999999979,3159.06,-3181.79,0,6,True
1744,2025-01,12036.30003,12036.30003,0.0,11,11,True
1745,2024-02,1727.25,1727.25,0.0,2,2,True
1745,2024-03,-45.439999999999884,1090.9,-1136.34,-1,3,True
1745,2024-04,2467.9300000000003,3286.1,-818.17,3,5,True
1745,2024-05,-818.17,0.0,-818.17,-1,1,True
1745,2024-06,0.0,0.0,0.0,0,0,False
1745,2024-07,1181.81,1181.81,0.0,1,1,True
1745,2024-08,999.99,999.99,0.0,1,1,True
1745,2024-09,999.99,999.99,0.0,1,1,True
1745,2024-10,3213.92,3213.92,0.0,4,4,True
1745,2024-11,0.0,0.0,0.0,0,0,False
